ID_0;ISO;NAME_0;ID_1;NAME_1;ID_2;NAME_2;HASC_2;CCN_2;CCA_2;TYPE_2;ENGTYPE_2;NL_NAME_2;VARNAME_2;cod_apoio;codigo;localizaca;Cap_Distri;area;MuniCode
182;PRT;Portugal;19;Vila Real;278;Sabrosa;PT.VR.SA;0;1710;Concelho;Municipality;;;171000;171000;Interior;Nao capital;156.9192;1710
182;PRT;Portugal;19;Vila Real;279;Santa Marta de Penaguião;PT.VR.SM;0;1711;Concelho;Municipality;;;171100;171100;Interior;Nao capital;69.30296;1711
182;PRT;Portugal;19;Vila Real;280;Valpaços;PT.VR.VA;0;1712;Concelho;Municipality;;;171200;171200;Interior;Nao capital;548.6816;1712
182;PRT;Portugal;19;Vila Real;281;Vila Pouca de Aguiar;PT.VR.VP;0;1713;Concelho;Municipality;;;171300;171300;Interior;Nao capital;437.0473;1713
182;PRT;Portugal;19;Vila Real;282;Vila Real;PT.VR.VR;0;1714;Concelho;Municipality;;;171400;171400;Interior;Capital de Distrito;378.7831;1714
182;PRT;Portugal;20;Viseu;283;Armamar;PT.VI.AR;0;1801;Concelho;Municipality;;;180100;180100;Interior;Nao capital;117.2362;1801
182;PRT;Portugal;20;Viseu;284;Carregal do Sal;PT.VI.CS;0;1802;Concelho;Municipality;;;180200;180200;Interior;Nao capital;116.8914;1802
182;PRT;Portugal;20;Viseu;285;Castro Daire;PT.VI.CD;0;1803;Concelho;Municipality;;;180300;180300;Interior;Nao capital;379.0532;1803
182;PRT;Portugal;20;Viseu;286;Cinfães;PT.VI.CI;0;1804;Concelho;Municipality;;;180400;180400;Interior;Nao capital;239.2886;1804
182;PRT;Portugal;20;Viseu;287;Lamego;PT.VI.LA;0;1805;Concelho;Municipality;;;180500;180500;Interior;Nao capital;165.3862;1805
182;PRT;Portugal;20;Viseu;288;Mangualde;PT.VI.MA;0;1806;Concelho;Municipality;;;180600;180600;Interior;Nao capital;219.2489;1806
182;PRT;Portugal;20;Viseu;289;Moimenta da Beira;PT.VI.MB;0;1807;Concelho;Municipality;;;180700;180700;Interior;Nao capital;219.9592;1807
182;PRT;Portugal;20;Viseu;290;Mortágua;PT.VI.MR;0;1808;Concelho;Municipality;;;180800;180800;Interior;Nao capital;251.1774;1808
182;PRT;Portugal;20;Viseu;291;Nelas;PT.VI.NE;0;1809;Concelho;Municipality;;;180900;180900;Interior;Nao capital;125.7128;1809
182;PRT;Portugal;20;Viseu;292;Oliveira de Frades;PT.VI.OF;0;1810;Concelho;Municipality;;;181000;181000;Interior;Nao capital;145.3460;1810
182;PRT;Portugal;20;Viseu;293;Penalva do Castelo;PT.VI.PC;0;1811;Concelho;Municipality;;;181100;181100;Interior;Nao capital;134.3338;1811
182;PRT;Portugal;20;Viseu;294;Penedono;PT.VI.PE;0;1812;Concelho;Municipality;;;181200;181200;Interior;Nao capital;133.6950;1812
182;PRT;Portugal;20;Viseu;295;Resende;PT.VI.RE;0;1813;Concelho;Municipality;;;181300;181300;Interior;Nao capital;123.3502;1813
182;PRT;Portugal;20;Viseu;296;Sátão;PT.VI.ST;0;1817;Concelho;Municipality;;;181700;181700;Interior;Nao capital;201.9337;1817
182;PRT;Portugal;20;Viseu;297;São João da Pesqueira;PT.VI.SJ;0;1815;Concelho;Municipality;;;181500;181500;Interior;Nao capital;266.0857;1815
182;PRT;Portugal;20;Viseu;298;São Pedro do Sul;PT.VI.SP;0;1816;Concelho;Municipality;;;181600;181600;Interior;Nao capital;348.9507;1816
182;PRT;Portugal;20;Viseu;299;Santa Comba Dão;PT.VI.SC;0;1814;Concelho;Municipality;;;181400;181400;Interior;Nao capital;111.9479;1814
182;PRT;Portugal;20;Viseu;300;Sernancelhe;PT.VI.SE;0;1818;Concelho;Municipality;;;181800;181800;Interior;Nao capital;228.5963;1818
182;PRT;Portugal;20;Viseu;301;Tabuaço;PT.VI.TB;0;1819;Concelho;Municipality;;;181900;181900;Interior;Nao capital;133.8494;1819
182;PRT;Portugal;20;Viseu;302;Tarouca;PT.VI.TR;0;1820;Concelho;Municipality;;;182000;182000;Interior;Nao capital;100.0811;1820
182;PRT;Portugal;20;Viseu;303;Tondela;PT.VI.TO;0;1821;Concelho;Municipality;;;182100;182100;Interior;Nao capital;371.2171;1821
182;PRT;Portugal;20;Viseu;304;Vila Nova de Paiva;PT.VI.VP;0;1822;Concelho;Municipality;;;182200;182200;Interior;Nao capital;175.5289;1822
182;PRT;Portugal;20;Viseu;305;Viseu;PT.VI.VS;0;1823;Concelho;Municipality;;;182300;182300;Interior;Capital de Distrito;507.0970;1823
182;PRT;Portugal;20;Viseu;306;Vouzela;PT.VI.VO;0;1824;Concelho;Municipality;;;182400;182400;Interior;Nao capital;193.6946;1824
